"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature"
1235, -1.606962073288525e-02, 2.446237612881200e-02, 1.465783766971358e+00, 2.373417739082032e+02, 1.011981361213202e+02, 3.483997512042907e+05, 1.302764078279703e+05, 3.096180083224889e+02
1236, -3.845706896444966e-04, -5.382494707738644e-02, 1.397655717577609e+00, 2.779796556063471e+02, -7.837278851979633e+01, 3.345457250118250e+05, 1.218818764999843e+05, 3.037870606803833e+02
1237, 9.842380173019717e-01, -3.916167571002571e-02, 1.324655212899738e+00, 3.105270619894828e+02, 2.943562893227247e+01, 3.194962803906799e+05, 1.131088764637542e+05, 2.974569913118769e+02
1238, 5.359563563085264e-01, -1.664479036546664e-01, 1.137336986484356e+00, 3.426658373802298e+02, 2.137226633228063e+01, 2.801035799953803e+05, 9.131289660776744e+04, 2.796876578846084e+02
1239, 9.959929055174679e-01, 2.544976143652231e-02, 1.332658574211727e+00, 2.847186661663643e+02, -2.126655175161999e+01, 3.195735458374957e+05, 1.155956794517775e+05, 3.021711862259921e+02
1240, 3.158246111935203e-01, -1.667289701492266e-01, 1.025590505481707e+00, 3.462196610614348e+02, 3.622603455834585e+00, 2.559299046257409e+05, 7.899398081000065e+04, 2.683183371302755e+02
1241, 9.537404068283438e-01, -6.162209091498139e-02, 1.295118353001669e+00, 3.184328208363063e+02, 3.266594071993710e+01, 3.134137188689265e+05, 1.095419877366998e+05, 2.946466480564466e+02
1242, 9.421608968600720e-01, -6.824434936663951e-02, 1.286825918075557e+00, 3.203112446943798e+02, 3.325880754473578e+01, 3.116887277892336e+05, 1.085574691983152e+05, 2.938801520554131e+02
1243, 6.333184380760402e-01, -1.559431992241986e-01, 1.167854842320424e+00, 3.397981656506212e+02, 2.618902049597551e+01, 2.866243997262006e+05, 9.475881900209234e+04, 2.826578940299040e+02
1244, 9.262271895000194e-02, -1.191576236076678e-01, 1.156775784838994e+00, 3.385825492280492e+02, -4.884061823026483e+01, 2.842832784283780e+05, 9.348060073466254e+04, 2.815157200023639e+02
1245, 1.702703269843727e-01, -1.444793395962506e-01, 1.078867184659325e+00, 3.453422869013590e+02, -2.635325136740179e+01, 2.675424060608425e+05, 8.477960259254774e+04, 2.737497543799091e+02
1246, -1.606961788059175e-02, -2.446237789403445e-02, 1.510373907050088e+00, 2.248936786835821e+02, -4.715280322300448e+01, 3.573071295747691e+05, 1.359311323203000e+05, 3.135196789256096e+02
1247, 4.287769570595649e-01, -1.702792666852538e-01, 1.105807525593362e+00, 3.450684366106513e+02, 1.417363649272470e+01, 2.733524505986447e+05, 8.776885034237716e+04, 2.764975031096749e+02
1248, 7.197293496820509e-02, -1.093763030208735e-01, 1.189671861088204e+00, 3.338475609848174e+02, -5.635948439677408e+01, 2.912696006940191e+05, 9.723688175428374e+04, 2.847306234274649e+02
1249, 8.196937429374790e-02, -1.143362634230511e-01, 1.173486088457455e+00, 3.363351146951987e+02, -5.267941560362664e+01, 2.878381115510677e+05, 9.538274284893733e+04, 2.831536777222053e+02
1250, 1.208195265217904e-01, 1.294229162965341e-01, 9.921887564790696e-01, 3.416094392036554e+02, 4.882597709171839e+01, 2.485850073809684e+05, 7.543030724138702e+04, 2.648389886140889e+02
1251, 9.887764099352002e-01, 3.456515421254255e-02, 1.321085148459334e+00, 2.901712015724489e+02, -2.423102413990406e+01, 3.173140197020083e+05, 1.140897253713759e+05, 3.008472664364052e+02
1252, 9.338639774161551e-01, 7.262863438750808e-02, 1.277470229452897e+00, 3.053244924944778e+02, -3.045382548102060e+01, 3.085147693305862e+05, 1.086657628689352e+05, 2.963277275419502e+02
1253, -1.850714117265441e-02, 1.204620022230987e-02, 1.521711181932281e+00, 2.122546772867907e+02, 7.357035176761291e+01, 3.596950983277541e+05, 1.372454213562176e+05, 3.141926188829378e+02
1254, -4.657940857447479e-03, 4.782315294712180e-02, 1.345790627714144e+00, 2.831773862707140e+02, 1.169469233681771e+02, 3.238855268419155e+05, 1.156046389315547e+05, 2.992458301480914e+02
1255, 9.791821955075528e-01, -4.367778461942295e-02, 1.318544282089761e+00, 3.122620993019328e+02, 3.031174937120478e+01, 3.182425795426785e+05, 1.123674731898257e+05, 2.968767865862339e+02
1256, 1.000421993260619e+00, 1.209793154855738e-03, 1.387833340874728e+00, 2.521757305158750e+02, 1.967663814506558e-01, 3.305508319872852e+05, 1.230560281330672e+05, 3.088843622092670e+02
1257, 9.927390838145508e-01, 3.002315810105326e-02, 1.326677445898381e+00, 2.874923701081034e+02, -2.284273487627020e+01, 3.183999078159190e+05, 1.148213232837825e+05, 3.015001600253033e+02
1258, -9.386523303687194e-03, -8.254315003886785e-09, 1.601549123763543e+00, 1.396223128254850e+02, 3.895005453145232e+01, 3.754553505720810e+05, 1.475582435684084e+05, 3.209619561193414e+02
1259, -1.763319867406823e-02, -1.870341065294354e-02, 1.529362771825026e+00, 2.144304692175890e+02, -3.298156795695552e+01, 3.611390750696801e+05, 1.383003592417776e+05, 3.150236355881868e+02
1260, 9.986072911645087e-01, -2.108182109915998e-02, 1.351041739107068e+00, 3.027667616824173e+02, 2.441331175337922e+01, 3.249051676441159e+05, 1.163039069727618e+05, 2.998857870858996e+02
1261, 7.505621690233947e-01, -1.344489435471645e-01, 1.204735045325508e+00, 3.353448030718891e+02, 3.055377113887411e+01, 2.944659792511807e+05, 9.896239046997861e+04, 2.861600338936918e+02
1262, 5.072888309625487e-01, 1.684760380725825e-01, 7.948333938022217e-01, 3.240397456459519e+02, -1.729654333900192e+01, 2.043305024249624e+05, 5.523584890655537e+04, 2.420891207889020e+02
1263, 4.782824584222314e-01, 1.688977455880821e-01, 7.986841890259422e-01, 3.244985591314658e+02, -1.477800757723309e+01, 2.051762557501469e+05, 5.564761680008729e+04, 2.427179122762981e+02
1264, 1.000630078000674e+00, 1.682058313841609e-02, 1.344562515115169e+00, 2.784802091124120e+02, -1.780455278471449e+01, 3.219013159973770e+05, 1.171778401211786e+05, 3.035951535980959e+02
1265, 1.001094988456436e+00, -5.799717944559507e-10, 1.368371265335365e+00, 1.892572202613005e+02, 3.014596675413746e+00, 3.218533965085493e+05, 1.235048582293244e+05, 3.144202010084378e+02
1266, 1.000919913399105e+00, 8.186646681497075e-03, 1.362527685432332e+00, 2.682725131391563e+02, -1.566771460034035e+01, 3.253846639811643e+05, 1.195536232107658e+05, 3.056664352914099e+02
1267, -1.418310052153073e-02, -3.664237851014224e-03, 1.574780317622739e+00, 1.738272322209655e+02, 1.495097518690180e+01, 3.700996737561295e+05, 1.441740047872270e+05, 3.189314368055306e+02
1268, 1.000421992282730e+00, -1.209794586166691e-03, 1.406666943430452e+00, 2.793236233226565e+02, 5.107642274512754e+00, 3.363241486722165e+05, 1.234328216679831e+05, 3.056818975889899e+02
1269, 2.205960801183567e-02, -7.716483880886187e-02, 1.304521889700759e+00, 3.086229474143003e+02, -7.548783408584836e+01, 3.153491806055272e+05, 1.106632685785179e+05, 2.955169990562885e+02
1270, -1.396482277811355e-02, -3.023595148539924e-02, 1.491449451994154e+00, 2.356915502485569e+02, -5.799562260863329e+01, 3.535416192094322e+05, 1.335164135831053e+05, 3.118576949519149e+02
1271, -1.136855034068277e-02, -3.598771932063100e-02, 1.469537179741100e+00, 2.468267924714642e+02, -6.635130374476290e+01, 3.491377103338066e+05, 1.307643991082019e+05, 3.099840081229490e+02
1272, 5.646008651551692e-01, 1.641800815981797e-01, 7.786998115391724e-01, 3.215857266399412e+02, -2.153112303623776e+01, 2.006983414632058e+05, 5.359871658297098e+04, 2.397809444065119e+02
1273, 9.908998380123603e-03, -6.608999755556114e-02, 1.349498188025249e+00, 2.955120694853184e+02, -7.840618452059489e+01, 3.246812485350373e+05, 1.160192147172259e+05, 2.994938861355737e+02
1274, 9.674504945388934e-01, 5.270649453007545e-02, 1.300292293501007e+00, 2.987923209162084e+02, -2.804763529991146e+01, 3.132007414016514e+05, 1.114274849529077e+05, 2.985256721110837e+02
1275, 9.608238865957114e-01, 5.718676476409704e-02, 1.294877001401961e+00, 3.005572945090549e+02, -2.876344788539567e+01, 3.121009984529089e+05, 1.107599850841828e+05, 2.979783538125835e+02
1276, 5.359563555266259e-01, 1.664478698052682e-01, 7.875708511786662e-01, 3.216635356315294e+02, -1.979286935571537e+01, 2.025493124474516e+05, 5.464516129956704e+04, 2.417087784165168e+02
1277, 3.002172812501510e-01, 1.654583305195760e-01, 8.593537950286915e-01, 3.339519253023616e+02, 6.270310807130019e+00, 2.190008910126954e+05, 6.163591525030385e+04, 2.498573879189628e+02
1278, 2.697824507127112e-01, 1.619984182584678e-01, 8.753177268879796e-01, 3.357873199483300e+02, 1.141319797630921e+01, 2.226018749692275e+05, 6.324819904108482e+04, 2.517171379660249e+02
1279, 7.251992495360832e-01, -1.399366224108282e-01, 1.196200409456620e+00, 3.364404277796084e+02, 2.973435197823588e+01, 2.926527535327796e+05, 9.798799422634681e+04, 2.853640542360532e+02
1280, -1.136852585031115e-02, 3.598771276676605e-02, 1.407779304447999e+00, 2.611309770406505e+02, 1.140627479898463e+02, 3.366211502989651e+05, 1.231126039818175e+05, 3.046479682979331e+02
1281, -1.396481700968377e-02, 3.023595271288011e-02, 1.437942342362359e+00, 2.492924051421739e+02, 1.090067977252251e+02, 3.427718251184720e+05, 1.268121857380728e+05, 3.072202661654657e+02
1282, 4.226869114680365e-03, -5.965178697278106e-02, 1.374358537535779e+00, 2.870105381260597e+02, -7.904918570189160e+01, 3.297971521668361e+05, 1.190221064412925e+05, 3.016879283334026e+02
1283, 8.747686957553066e-01, -9.761743571326653e-02, 1.251039807333417e+00, 3.278783956360376e+02, 3.357590588154351e+01, 3.042290860427835e+05, 1.043250273525187e+05, 2.905010614976796e+02
1284, 8.961414094433860e-01, -8.952471533762475e-02, 1.260614753762408e+00, 3.260107010320084e+02, 3.372766045865377e+01, 3.062321650882881e+05, 1.054503029609437e+05, 2.914041896179454e+02
1285, 6.247226318005550e-02, -1.042555853548155e-01, 1.205697477153246e+00, 3.310244843391768e+02, -6.017697037223792e+01, 2.946549917245107e+05, 9.908473636701246e+04, 2.862851039633480e+02
1286, 9.158597882934082e-01, -8.115298473362988e-02, 1.270792287462289e+00, 3.239556104794148e+02, 3.369256504831192e+01, 3.083591902201527e+05, 1.066481975984227e+05, 2.923541714817741e+02
1287, 9.295952026127401e-01, -7.480183734274544e-02, 1.279527661521739e+00, 3.222682775240689e+02, 3.335169682158588e+01, 3.101922016682894e+05, 1.076693919453650e+05, 2.931385441167784e+02
1288, 9.735773360733920e-01, -4.820181618654815e-02, 1.312537958091035e+00, 3.138949002720050e+02, 3.107101212218945e+01, 3.170060423083582e+05, 1.116416490997938e+05, 2.963089137556786e+02
1289, 1.000630072520245e+00, -1.682059020949324e-02, 1.357953850722297e+00, 3.006415327254329e+02, 2.262567216805407e+01, 3.263300306187044e+05, 1.171446276626219e+05, 3.005160768985119e+02
1290, 4.617444932808998e-01, -1.695552149179244e-01, 1.111672760913994e+00, 3.444638827022377e+02, 1.683212704947244e+01, 2.745957867650772e+05, 8.844016748696583e+04, 2.771423768710912e+02
1291, 9.608238443078402e-01, -5.718671669051138e-02, 1.301298503877460e+00, 3.169772523809216e+02, 3.216111195021507e+01, 3.146971028944409e+05, 1.102776681223247e+05, 2.952167460206168e+02
1292, 9.674504753978785e-01, -5.270648539847389e-02, 1.306677445927821e+00, 3.154754723092107e+02, 3.171660436414797e+01, 3.157995949855212e+05, 1.109326103452720e+05, 2.957475685285459e+02
1293, 1.446387222116721e-01, -1.372533957774482e-01, 1.097568089739681e+00, 3.441024773150860e+02, -3.292918666635695e+01, 2.715733501557022e+05, 8.685559365949909e+04, 2.756745449132935e+02
1294, 9.927390771588723e-01, -3.002317662929415e-02, 1.337392800221638e+00, 3.067676421327464e+02, 2.717634676233848e+01, 3.221026177343700e+05, 1.146574893435771e+05, 2.986577522687088e+02
1295, 7.716936221445475e-01, -1.294249596189308e-01, 1.212042662520313e+00, 3.343833066093596e+02, 3.112382193372641e+01, 2.960180932626658e+05, 9.979718478492556e+04, 2.868340657026737e+02
1296, 7.953213715538056e-01, -1.232827622147490e-01, 1.219503787361202e+00, 3.331500863771871e+02, 3.186853462619607e+01, 2.975865765775931e+05, 1.006657522867220e+05, 2.875603048186009e+02
1297, 1.096343563970608e-01, -1.255810762082829e-01, 1.135814342904824e+00, 3.410968098219320e+02, -4.312729857145359e+01, 2.798094708428974e+05, 9.110929549487657e+04, 2.794381421147470e+02
1298, 1.264702725902720e-01, -1.314002137673501e-01, 1.117995381167483e+00, 3.426510497406415e+02, -3.840701149346015e+01, 2.759766106810707e+05, 8.912314309615770e+04, 2.777031655306968e+02
1299, 5.687219728202528e-01, -1.637273649786538e-01, 1.147438448137932e+00, 3.417497575611895e+02, 2.317075515724107e+01, 2.822614997811366e+05, 9.245386795762222e+04, 2.806894131680799e+02
1300, 2.914978439377666e-02, -8.312945124371778e-02, 1.283287185009135e+00, 3.142837699312383e+02, -7.312514324992436e+01, 3.109322430021147e+05, 1.081455747692309e+05, 2.935724120237660e+02
1301, 3.725617417573283e-02, -8.904296057920996e-02, 1.260820127902040e+00, 3.201043657829985e+02, -6.955868479919923e+01, 3.062588567132006e+05, 1.054820479851786e+05, 2.914444337463480e+02
1302, 4.536340061198912e-02, -9.399547833202766e-02, 1.240391730267478e+00, 3.245704358769993e+02, -6.725115277746936e+01, 3.019890084788880e+05, 1.030804441052881e+05, 2.894994641162104e+02
1303, 5.348508588872358e-02, -9.899272609970480e-02, 1.226387054125539e+00, 3.280528025363450e+02, -6.352502601711010e+01, 2.990748716395009e+05, 1.014213301276085e+05, 2.880925912458392e+02
1304, 3.474576575829826e-01, -1.687931207729408e-01, 1.051208141508726e+00, 3.455454744733026e+02, 8.745861083680362e+00, 2.614434570755780e+05, 8.184579233025729e+04, 2.712301641914232e+02
1305, 3.797174610633941e-01, -1.699452052355266e-01, 1.086954030485813e+00, 3.454351594763506e+02, 1.049163416747298e+01, 2.692429731373402e+05, 8.572100250919591e+04, 2.747302045576391e+02
1306, 4.041209051887026e-01, -1.704024955926083e-01, 1.103317878239201e+00, 3.453616323425032e+02, 1.184685609802741e+01, 2.728251033105706e+05, 8.748351361921873e+04, 2.762205000260814e+02
