"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Eddy_Viscosity"
657, 1.624044579022398e-02, 1.080161078828114e-02, 2.612962819720067e+00, 1.066565445410230e+00, -2.208802073341242e-02, 1.000000000000000e+00, 3.634333654403574e-03, 4.589765508438547e+01, 4.997990353507334e-01, 4.997989999205762e-01, 5.225925639440134e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.421010862427522e-19, -2.685888536184183e-19, -5.789470194483143e-19, -1.130745849472348e-13, 1.237462196379329e-21, 3.903127820947816e-18, -5.073355122777610e-19, -2.380286658876467e-19, 7.918342773114757e-05
658, 1.933883384342329e-02, 1.080161078844025e-02, 2.608061279435818e+00, 1.071033711747044e+00, -2.044368483452912e-02, 1.000000000000000e+00, 3.558766121461073e-03, 5.073009886598180e+01, 4.998603927944399e-01, 4.998602610135836e-01, 5.216122558871636e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.336808689942018e-19, -5.185165126176403e-19, -7.594709163318870e-19, 8.492498786205153e-14, -6.981404369947554e-22, -1.165517335421917e-17, -5.127858053338729e-20, 3.432749911258312e-19, 7.015097941879792e-05
659, 2.212738308569337e-02, 1.080161078858345e-02, 2.604482473692529e+00, 1.074205133107323e+00, -1.991794159685363e-02, 9.999999999999999e-01, 3.484354871004973e-03, 5.525381076763820e+01, 4.999220094314768e-01, 4.999215607212345e-01, 5.208964947385057e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, 2.523496438327773e-19, -2.050349127947441e-19, -2.823274252306186e-14, 1.072026073868724e-21, 6.179952383167375e-18, 1.369678745489805e-19, -4.502674946371151e-20, 6.306089702406077e-05
660, 2.463707741736500e-02, 1.080161078871233e-02, 2.601726821811770e+00, 1.076515130941875e+00, -2.044050860173514e-02, 1.000000000000000e+00, 3.412519495576143e-03, 5.955559664384472e+01, 4.999722700392747e-01, 4.999708685864808e-01, 5.203453643623541e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, 6.377893395028865e-20, -6.224898068931057e-19, -2.905159911238271e-14, 2.117582368135751e-22, 2.114194236346734e-18, -3.737450161698345e-19, 1.989369373190032e-19, 5.729972811764012e-05
661, 2.689580232073792e-02, 1.080161078882832e-02, 2.599657594929265e+00, 1.078173187608164e+00, -2.197297874425742e-02, 1.000000000000000e+00, 3.343927609667665e-03, 6.374895302484020e+01, 5.000116918470119e-01, 5.000076665210189e-01, 5.199315189858529e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 1.688441066343240e-19, 7.021109039350099e-19, 1.141534226687873e-13, -1.637817612854995e-21, -3.539920093165172e-17, 4.398665256148733e-19, -2.956542032611534e-19, 5.245462789584453e-05
662, 2.892865472741678e-02, 1.080161078893272e-02, 2.598157028233747e+00, 1.079304077710221e+00, -2.450216608984476e-02, 1.000000000000000e+00, 3.278749592132126e-03, 6.795363168000759e+01, 5.000425119652787e-01, 5.000318480101685e-01, 5.196314056467493e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -3.264319394930264e-19, -1.095319479918217e-19, -2.894013715407302e-14, 8.238718901028156e-22, 1.095044194210359e-17, 8.519116585071381e-19, 2.656978573775455e-19, 4.824980668541305e-05
663, 3.075822192167166e-02, 1.080161078902667e-02, 2.597147998360937e+00, 1.079988000818483e+00, -2.802260513717996e-02, 1.000000000000000e+00, 3.217081854344220e-03, 7.229004521377479e+01, 5.000676401608072e-01, 5.000414973581363e-01, 5.194295996721873e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -1.743630556812778e-19, 2.608588507941103e-19, -2.842170943019707e-14, -9.926167350636332e-23, -1.268516541808040e-17, -4.835333901515476e-19, 1.677303079395214e-19, 4.450241862251884e-05
664, 3.240483236427875e-02, 1.080161078911123e-02, 2.596555939260231e+00, 1.080285219724471e+00, -3.251733006251105e-02, 1.000000000000000e+00, 3.158979434432702e-03, 7.687312271408177e+01, 5.000901566780356e-01, 5.000306403639763e-01, 5.193111878520463e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, -3.925137442686627e-19, 4.509656350741098e-19, -2.842170943068055e-14, 7.279189390466644e-23, -9.757819552369540e-19, 4.574292243805992e-19, 4.505032411116927e-20, 4.109341890769885e-05
665, 3.388678174370343e-02, 1.080161078918733e-02, 2.596309025103090e+00, 1.080244144254287e+00, -3.794684041693561e-02, 1.000000000000000e+00, 3.104516669115633e-03, 8.180882475014282e+01, 5.001138002224401e-01, 4.999875030676147e-01, 5.192618050206180e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -3.301947840995301e-19, -8.629148150153185e-20, -2.913285858204678e-14, 6.253485430900889e-22, 1.273937552670468e-17, -4.122833609086801e-19, -8.598707903611233e-20, 3.794843256332457e-05
666, 3.522053618827163e-02, 1.080161078925582e-02, 2.596335883300191e+00, 1.079904863611340e+00, -4.424464733131097e-02, 9.999999999999999e-01, 3.053795886602245e-03, 8.719080448439368e+01, 5.001434586958127e-01, 4.998926657691941e-01, 5.192671766600381e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 2.876934170459430e-19, -4.946407714169097e-19, 3.079220659640608e-14, -4.152446675016199e-22, -2.206351421008002e-17, 4.956333881519733e-19, 2.056635700602844e-19, 3.502428845175807e-05
667, 3.642091519715746e-02, 1.080161078931747e-02, 2.596567588554959e+00, 1.079299695137136e+00, -5.131788748488472e-02, 1.000000000000000e+00, 3.006932503560203e-03, 9.309688542089573e+01, 5.001855452771888e-01, 4.997176681174280e-01, 5.193135177109918e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.168404344971009e-19, -6.107140636928008e-19, 8.179161896924338e-20, 8.438716638437740e-14, -1.593149859777131e-21, -5.041540102057596e-17, -1.231010187601416e-19, -1.961675366281756e-19, 3.229895919681640e-05
668, 3.750125632397380e-02, 1.080161078937295e-02, 2.596941033746323e+00, 1.078453063232849e+00, -5.905212478525683e-02, 1.000000000000000e+00, 2.964033585022455e-03, 9.958553928560016e+01, 5.002481216670212e-01, 4.994247676212041e-01, 5.193882067492646e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 1.267875973141679e-18, 7.707999820014133e-20, -2.842170943054072e-14, 4.268251960773623e-22, 9.649399335120989e-18, -2.283283188442373e-19, 3.374896899216353e-20, 2.976369467179305e-05
669, 3.847356335263390e-02, 1.080161078942288e-02, 2.597401781757521e+00, 1.077382041414901e+00, -6.731858355008834e-02, 9.999999999999998e-01, 2.925177794749773e-03, 1.066927601708739e+02, 5.003406498223109e-01, 4.989684769615435e-01, 5.194803563515041e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.168404344971009e-19, -5.426304818347862e-22, -5.876291071576709e-19, -2.950561298427680e-14, 6.104592920641344e-22, 1.192622389734055e-17, 3.137396801740128e-19, -9.407359670443073e-20, 2.741683493861207e-05
670, 3.934863965329397e-02, 1.080161078946782e-02, 2.597905608896611e+00, 1.076097938991952e+00, -7.598198930411984e-02, 1.000000000000000e+00, 2.890400179356076e-03, 1.144298683991417e+02, 5.004733286618599e-01, 4.982991757911530e-01, 5.195811217793223e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.336808689942018e-19, -9.557575669682703e-19, 8.919256934587783e-19, 1.204337316221913e-15, -4.284795573024683e-22, 2.406928822917820e-17, -1.628156143300375e-19, 2.117582368135751e-20, 2.525914098995640e-05
671, 4.013620832919990e-02, 1.080161078950826e-02, 2.598418033162675e+00, 1.074608371484085e+00, -8.490732437211566e-02, 1.000000000000000e+00, 2.859682659548232e-03, 1.227826205554771e+02, 5.006560373742455e-01, 4.973685242064504e-01, 5.196836066325351e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, 8.650323973834542e-20, 8.427977825180288e-20, 8.526512829115468e-14, -1.575779066913518e-22, 6.857578740970816e-18, 5.100991227043007e-19, -4.796324063827476e-20, 2.329061431178802e-05
672, 4.084502015902602e-02, 1.080161078954466e-02, 2.598913869907902e+00, 1.072919318314048e+00, -9.396556581752909e-02, 1.000000000000000e+00, 2.832950653773875e-03, 1.317119324984754e+02, 5.008970882626872e-01, 4.961358915229598e-01, 5.197827739815803e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 5.705560993145764e-20, 7.194486095741214e-19, 7.434180688647909e-16, -5.030292100088100e-22, -3.005950523216061e-17, -1.393633896029341e-19, -6.479802046495398e-20, 2.150868641917972e-05
673, 4.148295081283573e-02, 1.080161078957742e-02, 2.599376300551356e+00, 1.071037233522906e+00, -1.030382737601115e-01, 1.000000000000000e+00, 2.810074362231372e-03, 1.411562944797483e+02, 5.012020351183540e-01, 4.945745223308766e-01, 5.198752601102712e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, 1.130352233221063e-18, 2.361104340471362e-20, -8.260200675011660e-16, 1.108422020821057e-22, -4.103705222857634e-17, 1.181610961419749e-19, -1.215492279309921e-19, 1.990753846711762e-05
674, 4.205708839729451e-02, 1.080161078960691e-02, 2.599794966709874e+00, 1.068970915709723e+00, -1.120206408828704e-01, 1.000000000000000e+00, 2.790872953239232e-03, 1.510356026918029e+02, 5.015727922412822e-01, 4.926760180758765e-01, 5.199589933419747e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -1.265255464961111e-19, -4.478686708607113e-20, 2.842170943047113e-14, -2.005912985441092e-22, 1.816038638913220e-18, 1.957175503749468e-19, -4.870439446712227e-20, 1.847824554938993e-05
675, 4.257381221011163e-02, 1.080161078963344e-02, 2.600164538405111e+00, 1.066732945321097e+00, -1.208234499067331e-01, 1.000000000000000e+00, 2.775120851578735e-03, 1.612560127063215e+02, 5.020073124761975e-01, 4.904520579270524e-01, 5.200329076810221e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, -5.446686548641168e-19, 8.607972326471827e-20, -8.526512829118294e-14, -1.488925102595450e-23, -7.697835424647081e-18, -9.910285482875314e-20, 1.550070293475370e-19, 1.720941008651112e-05
676, 4.303886363118008e-02, 1.080161078965732e-02, 2.600482897099020e+00, 1.064340597423022e+00, -1.293736372711724e-01, 1.000000000000000e+00, 2.762556058066298e-03, 1.717153055892510e+02, 5.024998883703106e-01, 4.879329315178161e-01, 5.200965794198040e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 3.878087409444611e-19, 1.830649957253357e-19, 2.615553628107613e-14, 3.788487205492867e-22, 1.105886215935215e-17, 3.513069148737211e-19, 2.075230720773036e-20, 1.608800129136087e-05
677, 4.345740992929953e-02, 1.080161078967881e-02, 2.600749456058005e+00, 1.061815859246290e+00, -1.376134755063833e-01, 1.000000000000000e+00, 2.752890077780829e-03, 1.823081168429040e+02, 5.030419786465847e-01, 4.851633455836022e-01, 5.201498912116009e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, -3.626359805432473e-20, 2.068877973668629e-19, 3.093967948104461e-14, -2.919947562312188e-22, -1.848564704087785e-17, -1.510895019664858e-19, 7.326834993749698e-20, 1.510020576951607e-05
678, 4.383410160746431e-02, 1.080161078969816e-02, 2.600964623126555e+00, 1.059184715079674e+00, -1.454992380130219e-01, 1.000000000000001e+00, 2.745819328561489e-03, 1.929306328232953e+02, 5.036233482987557e-01, 4.821966886738882e-01, 5.201929246253110e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, -5.299249876259716e-20, -1.884648307640818e-20, -5.595488855002635e-15, -6.617444900424221e-22, -3.192975397969811e-17, 3.533186181234500e-19, -2.625802136488331e-20, 1.423215841040846e-05
679, 4.417312410723079e-02, 1.080161078971557e-02, 2.601129488685018e+00, 1.056476087863233e+00, -1.530003143144797e-01, 1.000000000000000e+00, 2.741037921856744e-03, 2.034841464856944e+02, 5.042332315858249e-01, 4.790891585458325e-01, 5.202258977370036e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, 4.498803741104403e-19, 3.879410898424696e-19, -5.069890655660962e-27, -2.332649327399538e-22, 2.022037051685466e-17, -3.525774642946025e-19, -8.385626177817573e-20, 1.347052322844939e-05
680, 4.447824434787574e-02, 1.080161078973124e-02, 2.601244199462013e+00, 1.053720232807724e+00, -1.600996546263249e-01, 1.000000000000000e+00, 2.738243942332584e-03, 2.138698399305184e+02, 5.048612757126538e-01, 4.758948976332377e-01, 5.202488398924026e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -6.522153693858113e-20, -1.141376896425170e-19, 2.842170943045964e-14, 7.709323308994218e-22, -9.595189226496714e-18, 2.081583467877443e-19, 1.007969207232617e-19, 1.280331973513506e-05
681, 4.475285257493046e-02, 1.080161078974534e-02, 2.601310578461295e+00, 1.050947905519034e+00, -1.667893249956514e-01, 1.000000000000000e+00, 2.737140046937423e-03, 2.238737733074452e+02, 5.054982397293393e-01, 4.726628251928878e-01, 5.202621156922589e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.168404344971009e-19, -1.010192668719160e-18, -1.761828530288945e-19, -2.458392549081693e-14, 4.872093807937333e-22, 4.363913744254155e-17, 2.445807635196792e-19, 6.945670167485263e-20, 1.222626485675264e-05
682, 4.722432622492121e-03, 1.129559391422454e-02, 2.648812001725195e+00, 1.036948733870267e+00, -3.200424737902285e-02, 1.000000000000000e+00, 3.804737840023298e-03, 3.459537616266141e+01, 5.000783323220942e-01, 5.000783319054570e-01, 5.297624003450391e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 5.969464695774682e-19, -2.615849499358093e-18, -2.852213419220230e-14, 1.260623253530814e-21, 1.323404276790119e-17, -4.408541792662616e-20, -3.625036316452388e-19, 1.099782185380522e-04
683, 8.972621983313722e-03, 1.129559391441010e-02, 2.631160498548611e+00, 1.053849716771671e+00, -2.980244124892712e-02, 1.000000000000000e+00, 3.726789436856015e-03, 4.387378713894365e+01, 4.998127280996029e-01, 4.998127260585999e-01, 5.262320997097222e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -1.452661504541125e-19, 5.480303168735323e-19, -8.559987749568144e-14, -4.863822001811803e-22, -1.683223872783746e-17, 2.862839012821527e-19, 3.155991821910320e-19, 8.494341792409365e-05
684, 1.279779239749806e-02, 1.129559391457711e-02, 2.618983254179207e+00, 1.064215765284570e+00, -2.587640974371751e-02, 1.000000000000000e+00, 3.627343383694852e-03, 5.321915416765629e+01, 4.997354843792193e-01, 4.997354751720659e-01, 5.237966508358413e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 2.165227971418805e-20, -2.722152134238508e-18, 1.139348000949423e-13, 7.113753267956038e-22, 2.141299290658871e-17, 4.168990287267259e-22, 3.849086457168502e-19, 6.815860643458618e-05
685, 1.624044578956306e-02, 1.129559391472741e-02, 2.612590389003658e+00, 1.070407642577936e+00, -2.285380661458936e-02, 9.999999999999999e-01, 3.522463573559551e-03, 6.197219396734730e+01, 4.998012353724696e-01, 4.998011973795263e-01, 5.225180778007316e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.252606517456513e-19, -8.236601318660020e-19, 1.434238537938344e-18, 5.711893260768659e-14, 4.301339185275744e-23, 2.439454888092385e-18, 9.791336910790189e-20, 1.192877161362721e-19, 5.683942019892844e-05
686, 1.933883384285125e-02, 1.129559391486269e-02, 2.607849621389599e+00, 1.074450494025687e+00, -2.102372998309445e-02, 1.000000000000000e+00, 3.419018616440229e-03, 6.999891416155536e+01, 4.998811480172546e-01, 4.998810047615312e-01, 5.215699242779198e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.252606517456513e-19, 6.286705004301019e-19, 1.824614847504170e-18, -5.714954524616080e-14, 2.216844041642114e-22, -1.306463617845033e-17, -4.417144471033168e-22, -3.354366276412787e-19, 4.884388075719629e-05
687, 2.212738308519909e-02, 1.129559391498444e-02, 2.604462682438227e+00, 1.077116051188617e+00, -2.036676504797288e-02, 9.999999999999997e-01, 3.320484824130924e-03, 7.741868237124960e+01, 4.999524890066166e-01, 4.999519948629160e-01, 5.208925364876453e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, -1.626567956524274e-20, 4.150726139342089e-19, -5.616313800365058e-14, -1.290401755582723e-22, 1.344410693882025e-17, 4.880746117144638e-19, 3.995265815018873e-19, 4.288996818891905e-05
688, 2.463707741691583e-02, 1.129559391509401e-02, 2.601923942956097e+00, 1.078836746642596e+00, -2.077921933415063e-02, 1.000000000000000e+00, 3.228060596159708e-03, 8.443198899006916e+01, 5.000074271755933e-01, 5.000058646482541e-01, 5.203847885912194e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 2.435881467846156e-19, 1.906485875812218e-19, -1.133801421425607e-15, -5.691002614364830e-22, -1.463672932855431e-17, 7.112529040649460e-19, 7.144739453702274e-19, 3.823267264898131e-05
