"Time_Iter",    "Cur_Time"    ,      "mic1"
       9600,            6.9015,       954.0275279
       9601,             6.903,       954.0136003
       9602,            6.9045,       954.0018561
       9603,             6.906,       953.9911392
       9604,            6.9075,       953.9811728
       9605,             6.909,       953.9715925
       9606,            6.9105,       953.9617801
       9607,             6.912,       953.9516622
       9608,            6.9135,       953.9411168
       9609,             6.915,       953.9312187
       9610,            6.9165,        953.924252
       9611,             6.918,       953.9189555
       9612,            6.9195,       953.9133676
       9613,             6.921,       953.9068035
       9614,            6.9225,       953.9012504
       9615,             6.924,       953.8972579
       9616,            6.9255,       953.8950306
       9617,             6.927,       953.8923709
       9618,            6.9285,       953.8920158
       9619,              6.93,       953.8937283
       9620,            6.9315,       953.8939108
       9621,             6.933,       953.8914512
       9622,            6.9345,       953.8895826
       9623,             6.936,       953.8890681
       9624,            6.9375,       953.8949861
       9625,             6.939,       953.9024292
       9626,            6.9405,       953.9054124
       9627,             6.942,       953.9016804
       9628,            6.9435,       953.9003365
       9629,             6.945,       953.9012083
       9630,            6.9465,       953.9049808
       9631,             6.948,       953.9104649
       9632,            6.9495,       953.9178495
       9633,             6.951,       953.9233013
       9634,            6.9525,       953.9304983
       9635,             6.954,       953.9336715
       9636,            6.9555,       953.9336845
       9637,             6.957,       953.9361969
       9638,            6.9585,       953.9429154
       9639,              6.96,       953.9548749
       9640,            6.9615,       953.9629826
       9641,             6.963,       953.9598345
       9642,            6.9645,       953.9561243
       9643,             6.966,       953.9566011
       9644,            6.9675,       953.9622186
       9645,             6.969,       953.9654701
       9646,            6.9705,       953.9638259
       9647,             6.972,       953.9603588
       9648,            6.9735,        953.965295
